Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
49761;Mullett Lake;MI;45.563799;-84.52405;-5;1;45.563799,-84.52405
49402;Branch;MI;43.930995;-86.05421;-5;1;43.930995,-86.05421
49805;Allouez;MI;47.322703;-88.40806;-5;1;47.322703,-88.40806
49357;Ada;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49738;Grayling;MI;44.683274;-84.6253;-5;1;44.683274,-84.6253
48433;Flushing;MI;43.072177;-83.84883;-5;1;43.072177,-83.84883
48742;Lincoln;MI;44.725546;-83.43887;-5;1;44.725546,-83.43887
48912;Lansing;MI;42.734434;-84.52497;-5;1;42.734434,-84.52497
49050;Dowling;MI;42.504137;-85.24582;-5;1;42.504137,-85.24582
49339;Pierson;MI;43.335474;-85.49536;-5;1;43.335474,-85.49536
48413;Bad Axe;MI;43.803691;-83.00181;-5;1;43.803691,-83.00181
49012;Augusta;MI;42.347289;-85.35242;-5;1;42.347289,-85.35242
49502;Grand Rapids;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
49637;Grawn;MI;44.647716;-85.70649;-5;1;44.647716,-85.70649
49650;Lake Ann;MI;44.725887;-85.85676;-5;1;44.725887,-85.85676
49106;Bridgman;MI;41.94263;-86.55586;-5;1;41.94263,-86.55586
48457;Montrose;MI;43.182851;-83.89507;-5;1;43.182851,-83.89507
48770;Whittemore;MI;44.246004;-83.81849;-5;1;44.246004,-83.81849
49747;Hubbard Lake;MI;44.827421;-83.61368;-5;1;44.827421,-83.61368
48641;Midland;MI;43.538252;-84.387753;-5;1;43.538252,-84.387753
49312;Brohman;MI;43.693086;-85.81962;-5;1;43.693086,-85.81962
49112;Edwardsburg;MI;41.797792;-86.02616;-5;1;41.797792,-86.02616
49864;Nahma;MI;45.840744;-86.66216;-5;1;45.840744,-86.66216
49285;Stockbridge;MI;42.458785;-84.19374;-5;1;42.458785,-84.19374
48038;Clinton Township;MI;42.603172;-82.94459;-5;1;42.603172,-82.94459
48258;Detroit;MI;42.239933;-83.150823;-5;1;42.239933,-83.150823
48883;Shepherd;MI;43.534764;-84.68228;-5;1;43.534764,-84.68228
48837;Grand Ledge;MI;42.749774;-84.7503;-5;1;42.749774,-84.7503
49550;Grand Rapids;MI;43.031413;-85.550267;-5;1;43.031413,-85.550267
48856;Middleton;MI;43.197414;-84.73336;-5;1;43.197414,-84.73336
